Remaining Data ID,No GPS Data ID,Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Saltwater Failsafe,Iridium Command,Schedule Set,Diagnostic Dive Data,Predeployment Data,Error
699,2307,2020.09.14 17:44:01,2020.09.14 17:44:01,3.0,37.46052,5.84562,,Hit,2020.09.14 17:44:01,1,No,No,,,2888 1444 17 8 0 0 0 2,No,
700,2308,2020.09.14 17:44:01,2020.09.14 17:44:01,3.0,37.46052,5.84562,,Hit,2020.09.14 17:44:01,1,No,No,,,2888 1444 17 8 0 0 0 2,No,
701,2316,2020.09.15 00:00:00,2020.09.15 00:00:00,,,,26.0,,2020.09.15 04:50:16,1,,,,Primary,,No,
702,2318,2020.09.15 00:00:00,2020.09.15 00:00:00,,,,26.0,,2020.09.15 04:50:16,1,,,,Primary,,No,
703,2323,2020.09.15 04:50:16,2020.09.15 04:50:16,3.0,37.63172,5.5843,,Hit,2020.09.15 04:50:16,1,No,No,,,0 0 944 10 1 0 0 0,No,
704,2324,2020.09.15 04:50:16,2020.09.15 04:50:16,3.0,37.63172,5.5843,,Hit,2020.09.15 04:50:16,1,No,No,,,0 0 944 10 1 0 0 0,No,
705,2332,2020.09.15 12:00:00,2020.09.15 12:00:00,,,,25.0,,2020.09.15 13:12:23,1,,,,Primary,,No,
706,2334,2020.09.15 12:00:00,2020.09.15 12:00:00,,,,25.0,,2020.09.15 13:12:23,1,,,,Primary,,No,
707,2335,2020.09.15 13:12:23,2020.09.15 13:12:23,2.0,37.68645,5.4984,,Hit,2020.09.15 13:12:23,1,No,No,,,0 0 1079 9 0 0 0 0,No,
708,2336,2020.09.15 13:12:23,2020.09.15 13:12:23,2.0,37.68645,5.4984,,Hit,2020.09.15 13:12:23,1,No,No,,,0 0 1079 9 0 0 0 0,No,
709,2348,2020.09.16 00:00:00,2020.09.16 00:00:00,,,,26.0,,2020.09.16 10:38:48,1,,,,Primary,,No,
710,2350,2020.09.16 00:00:00,2020.09.16 00:00:00,,,,26.0,,2020.09.16 10:38:48,1,,,,Primary,,No,
711,2361,2020.09.16 10:38:48,2020.09.16 10:38:48,10.0,37.8608,5.14502,,Hit,2020.09.16 10:38:48,1,No,No,,,9840 1406 1915 11 8 0 0 7,No,
712,2362,2020.09.16 10:38:48,2020.09.16 10:38:48,10.0,37.8608,5.14502,,Hit,2020.09.16 10:38:48,1,No,No,,,9840 1406 1915 11 8 0 0 7,No,
713,2365,2020.09.16 12:00:00,2020.09.16 12:00:00,,,,19.0,,2020.09.16 14:00:18,1,,,,Primary,,No,
714,2366,2020.09.16 12:00:00,2020.09.16 12:00:00,,,,19.0,,2020.09.16 14:00:18,1,,,,Primary,,No,
715,2369,2020.09.16 14:00:18,2020.09.16 14:00:18,10.0,37.8568,5.23558,,Hit,2020.09.16 14:00:18,1,No,No,,,0 0 1869 5 0 0 0 0,No,
716,2370,2020.09.16 14:00:18,2020.09.16 14:00:18,10.0,37.8568,5.23558,,Hit,2020.09.16 14:00:18,1,No,No,,,0 0 1869 5 0 0 0 0,No,
717,2380,2020.09.17 00:00:00,2020.09.17 00:00:00,,,,26.0,,2020.09.17 06:49:15,1,,,,Primary,,No,
718,2381,2020.09.17 00:00:00,2020.09.17 00:00:00,,,,26.0,,2020.09.17 06:49:15,1,,,,Primary,,No,
719,2389,2020.09.17 06:49:15,2020.09.17 06:49:15,2.0,37.96965,4.9717,,Hit,2020.09.17 06:49:15,1,No,No,,,1268 1268 1623 9 7 0 0 1,No,
720,2390,2020.09.17 06:49:15,2020.09.17 06:49:15,2.0,37.96965,4.9717,,Hit,2020.09.17 06:49:15,1,No,No,,,1268 1268 1623 9 7 0 0 1,No,
721,2395,2020.09.17 12:00:00,2020.09.17 12:00:00,,,,22.0,,2020.09.17 13:07:30,1,,,,Primary,,No,
722,2397,2020.09.17 12:00:00,2020.09.17 12:00:00,,,,22.0,,2020.09.17 13:07:30,1,,,,Primary,,No,
723,2399,2020.09.17 13:07:30,2020.09.17 13:07:30,4.0,37.94947,4.92242,,Hit,2020.09.17 13:07:30,1,No,No,,,0 0 1139 7 0 0 0 0,No,
724,2400,2020.09.17 13:07:30,2020.09.17 13:07:30,4.0,37.94947,4.92242,,Hit,2020.09.17 13:07:30,1,No,No,,,0 0 1139 7 0 0 0 0,No,
725,2411,2020.09.17 23:39:53,2020.09.17 23:39:53,5.0,37.98535,4.74095,,Hit,2020.09.17 23:39:53,1,,,,,,,
726,2412,2020.09.17 23:39:53,2020.09.17 23:39:53,5.0,37.98535,4.74095,,Hit,2020.09.17 23:39:53,1,,,,,,,
727,2413,2020.09.18 00:00:00,2020.09.18 00:00:00,,,,26.0,,2020.09.18 00:11:13,1,,,,Primary,,No,
728,2415,2020.09.18 00:00:00,2020.09.18 00:00:00,,,,26.0,,2020.09.18 00:11:13,1,,,,Primary,,No,
729,2417,2020.09.18 00:11:13,2020.09.18 00:11:13,8.0,38.00562,4.79012,,Hit,2020.09.18 00:11:13,1,No,No,,,0 0 1642 1 0 0 0 0,No,
730,2418,2020.09.18 00:11:13,2020.09.18 00:11:13,8.0,38.00562,4.79012,,Hit,2020.09.18 00:11:13,1,No,No,,,0 0 1642 1 0 0 0 0,No,
731,2429,2020.09.18 12:00:00,2020.09.18 12:00:00,,,,28.0,,2020.09.18 17:34:56,1,,,,Primary,,No,
732,2431,2020.09.18 12:00:00,2020.09.18 12:00:00,,,,28.0,,2020.09.18 17:34:56,1,,,,Primary,,No,
733,2437,2020.09.18 17:34:56,2020.09.18 17:34:56,13.0,38.06165,4.65757,,Hit,2020.09.18 17:34:56,1,No,No,,,6532 1306 1547 12 5 0 3 2,No,
734,2438,2020.09.18 17:34:56,2020.09.18 17:34:56,13.0,38.06165,4.65757,,Hit,2020.09.18 17:34:56,1,No,No,,,6532 1306 1547 12 5 0 3 2,No,
735,2446,2020.09.19 00:00:00,2020.09.19 00:00:00,,,,26.0,,2020.09.19 03:59:37,1,,,,Primary,,No,
736,2447,2020.09.19 00:00:00,2020.09.19 00:00:00,,,,26.0,,2020.09.19 03:59:37,1,,,,Primary,,No,
737,2451,2020.09.19 03:59:37,2020.09.19 03:59:37,7.0,38.09003,4.65757,,Hit,2020.09.19 03:59:37,1,No,No,,,3004 501 1432 6 4 0 1 5,No,
738,2452,2020.09.19 03:59:37,2020.09.19 03:59:37,7.0,38.09003,4.65757,,Hit,2020.09.19 03:59:37,1,No,No,,,3004 501 1432 6 4 0 1 5,No,
739,2461,2020.09.19 11:24:36,2020.09.19 11:24:36,2.0,38.14593,4.52477,,Hit,2020.09.19 11:24:36,1,No,No,,,0 0 2766 8 0 0 0 0,No,
740,2462,2020.09.19 11:24:36,2020.09.19 11:24:36,2.0,38.14593,4.52477,,Hit,2020.09.19 11:24:36,1,No,No,,,0 0 2766 8 0 0 0 0,No,
741,2463,2020.09.19 12:00:00,2020.09.19 12:00:00,,,,24.0,,2020.09.20 04:28:42,1,,,,Primary,,No,
742,2466,2020.09.19 12:00:00,2020.09.19 12:00:00,,,,24.0,,2020.09.20 04:28:42,1,,,,Primary,,No,
743,2478,2020.09.20 00:00:00,2020.09.20 00:00:00,,,,26.0,,2020.09.20 09:08:12,1,,,,Primary,,No,
744,2479,2020.09.20 00:00:00,2020.09.20 00:00:00,,,,26.0,,2020.09.20 09:08:12,1,,,,Primary,,No,
745,2485,2020.09.20 04:28:42,2020.09.20 04:28:42,3.0,38.09885,4.4302,,Hit,2020.09.20 04:28:42,1,No,No,,,8140 479 1173 17 0 0 3 14,No,
746,2486,2020.09.20 04:28:42,2020.09.20 04:28:42,3.0,38.09885,4.4302,,Hit,2020.09.20 04:28:42,1,No,No,,,8140 479 1173 17 0 0 3 14,No,
747,2491,2020.09.20 08:21:12,2020.09.20 08:21:12,4.0,38.05,4.38122,,Hit,2020.09.20 08:21:12,1,,,,,,,Incomplete Transfer
748,2492,2020.09.20 08:21:12,2020.09.20 08:21:12,4.0,38.05,4.38122,,Hit,2020.09.20 08:21:12,1,,,,,,,Incomplete Transfer
749,2493,2020.09.20 09:08:12,2020.09.20 09:08:12,3.0,38.0483,4.42667,,Hit,2020.09.20 09:08:12,1,No,No,,,4619 2310 2321 5 0 0 2 0,No,
750,2494,2020.09.20 09:08:12,2020.09.20 09:08:12,3.0,38.0483,4.42667,,Hit,2020.09.20 09:08:12,1,No,No,,,4619 2310 2321 5 0 0 2 0,No,
751,2498,2020.09.20 12:00:00,2020.09.20 12:00:00,,,,22.0,,2020.09.20 16:44:32,1,,,,Primary,,No,
752,2500,2020.09.20 12:00:00,2020.09.20 12:00:00,,,,22.0,,2020.09.20 16:44:32,1,,,,Primary,,No,
753,2505,2020.09.20 16:44:32,2020.09.20 16:44:32,8.0,38.05168,4.33575,,Hit,2020.09.20 16:44:32,1,No,No,,,0 0 2421 7 0 0 0 0,No,
754,2506,2020.09.20 16:44:32,2020.09.20 16:44:32,8.0,38.05168,4.33575,,Hit,2020.09.20 16:44:32,1,No,No,,,0 0 2421 7 0 0 0 0,No,
755,2513,2020.09.21 00:00:00,2020.09.21 00:00:00,,,,26.0,,2020.09.21 06:00:14,1,,,,Primary,,No,
756,2514,2020.09.21 00:00:00,2020.09.21 00:00:00,,,,26.0,,2020.09.21 06:00:14,1,,,,Primary,,No,
757,2522,2020.09.21 06:00:14,2020.09.21 06:00:14,7.0,38.00282,4.28687,,Hit,2020.09.21 06:00:14,1,No,No,,,0 0 1319 12 2 0 0 0,No,
758,2523,2020.09.21 06:00:14,2020.09.21 06:00:14,7.0,38.00282,4.28687,,Hit,2020.09.21 06:00:14,1,No,No,,,0 0 1319 12 2 0 0 0,No,
759,2527,2020.09.21 12:00:00,2020.09.21 12:00:00,,,,23.0,,2020.09.21 13:16:17,1,,,,Primary,,No,
760,2528,2020.09.21 13:16:17,2020.09.21 13:16:17,2.0,38.00447,4.24143,,Hit,2020.09.21 13:16:17,1,No,No,,,0 0 1560 7 0 0 0 0,No,
761,2534,2020.09.21 22:21:57,2020.09.21 22:21:57,3.0,37.95555,4.19267,,Hit,2020.09.21 22:21:57,1,No,No,,,753 251 561 9 0 0 0 3,No,
762,2535,2020.09.22 00:00:00,2020.09.22 00:00:00,,,,26.0,,2020.09.22 06:32:21,1,,,,Primary,,No,
763,2540,2020.09.22 06:32:21,2020.09.22 06:32:21,3.0,37.90662,4.14395,,Hit,2020.09.22 06:32:21,1,No,No,,,0 0 2439 8 0 0 0 0,No,
764,2544,2020.09.22 12:00:00,2020.09.22 12:00:00,,,,31.0,,2020.09.22 13:04:36,1,,,,Primary,,No,
765,2545,2020.09.22 13:04:36,2020.09.22 13:04:36,4.0,37.90502,4.18933,,Hit,2020.09.22 13:04:36,1,No,No,,,2033 2033 2033 7 0 0 1 0,No,
766,2550,2020.09.22 20:01:01,2020.09.22 20:01:01,5.0,37.90662,4.14395,,Hit,2020.09.22 20:01:01,1,No,No,,,0 0 1544 7 0 0 0 0,No,
767,2553,2020.09.23 00:00:00,2020.09.23 00:00:00,,,,26.0,,2020.09.23 06:03:59,1,,,,Primary,,No,
768,2557,2020.09.23 06:03:59,2020.09.23 06:03:59,2.0,37.85448,4.18602,,Hit,2020.09.23 06:03:59,1,No,No,,,0 0 1096 9 1 0 0 0,No,
769,2561,2020.09.23 12:00:00,2020.09.23 12:00:00,,,,18.0,,2020.09.23 13:04:24,1,,,,Primary,,No,
770,2562,2020.09.23 13:04:24,2020.09.23 13:04:24,2.0,37.82602,4.18602,,Hit,2020.09.23 13:04:24,1,No,No,,,1795 1795 1795 7 0 0 1 0,No,
771,2568,2020.09.23 23:02:32,2020.09.23 23:02:32,5.0,37.77708,4.1374,,Hit,2020.09.23 23:02:32,1,No,No,,,0 0 1237 9 1 0 0 0,No,
772,2569,2020.09.24 00:00:00,2020.09.24 00:00:00,,,,26.0,,2020.09.24 08:35:17,1,,,,Primary,,No,
773,2575,2020.09.24 08:35:17,2020.09.24 08:35:17,3.0,37.74858,4.1374,,Hit,2020.09.24 08:35:17,1,No,No,,,0 0 2381 9 0 0 0 0,No,
774,2578,2020.09.24 12:00:00,2020.09.24 12:00:00,,,,26.0,,2020.09.24 17:44:22,1,,,,Primary,,No,
775,2581,2020.09.24 17:44:22,2020.09.24 17:44:22,4.0,37.72972,4.04357,,Hit,2020.09.24 17:44:22,1,No,No,,,2197 2197 2358 9 0 0 1 0,No,
776,2586,2020.09.25 00:00:00,2020.09.25 00:00:00,,,,26.0,,2020.09.25 06:40:11,1,,,,Primary,,No,
777,2590,2020.09.25 06:40:11,2020.09.25 06:40:11,3.0,37.77868,4.09209,,Hit,2020.09.25 06:40:11,1,No,No,,,4395 1465 2378 12 1 0 2 1,No,
778,2594,2020.09.25 12:00:00,2020.09.25 12:00:00,,,,20.0,,2020.09.25 12:16:52,1,,,,Primary,,No,
779,2595,2020.09.25 12:16:52,2020.09.25 12:16:52,5.0,37.80717,4.09209,,Hit,2020.09.25 12:16:52,1,No,No,,,0 0 4070 6 0 0 0 0,No,
780,2602,2020.09.26 00:00:00,2020.09.26 00:00:00,,,,25.0,,2020.09.26 08:15:45,1,,,,Primary,,No,
781,2603,2020.09.26 01:08:26,2020.09.26 01:08:26,26.0,37.85287,4.23135,,Hit,2020.09.26 01:08:26,1,No,No,,,4064 2032 2029 13 0 0 2 0,No,
782,2608,2020.09.26 08:15:45,2020.09.26 08:15:45,3.0,37.85768,4.09533,,Hit,2020.09.26 08:15:45,1,No,No,,,0 0 2023 7 0 0 0 0,No,
783,2611,2020.09.26 12:00:00,2020.09.26 12:00:00,,,,23.0,,2020.09.26 16:04:47,1,,,,Primary,,No,
784,2614,2020.09.26 16:04:47,2020.09.26 16:04:47,3.0,37.88133,4.05318,,Hit,2020.09.26 16:04:47,1,No,No,,,1971 1971 1971 8 0 0 1 0,No,
785,2619,2020.09.27 00:00:00,2020.09.27 00:00:00,,,,24.0,,2020.09.27 02:44:51,1,,,,Primary,,No,
786,2621,2020.09.27 02:44:51,2020.09.27 02:44:51,2.0,37.90978,4.05318,,Hit,2020.09.27 02:44:51,1,No,No,,,2964 988 1161 10 0 0 1 2,No,
787,2625,2020.09.27 09:36:23,2020.09.27 09:36:23,2.0,37.88133,4.05318,,Hit,2020.09.27 09:36:23,1,No,No,,,2429 2429 1682 7 0 0 1 0,No,
788,2627,2020.09.27 12:00:00,2020.09.27 12:00:00,,,,20.0,,2020.09.27 16:57:57,1,,,,Primary,,No,
789,2631,2020.09.27 16:57:57,2020.09.27 16:57:57,4.0,37.91288,3.9624,,Hit,2020.09.27 16:57:57,1,No,No,,,2512 837 2281 7 0 0 2 1,No,
790,2636,2020.09.28 00:00:00,2020.09.28 00:00:00,,,,23.0,,2020.09.28 03:07:44,1,,,,Primary,,No,
791,2638,2020.09.28 03:07:44,2020.09.28 03:07:44,,,,,Hit,2020.09.28 03:07:44,1,No,No,,,0 0 2239 9 2 0 0 0,No,
792,2643,2020.09.28 11:26:54,2020.09.28 11:26:54,5.0,37.86235,3.95925,,Hit,2020.09.28 11:26:54,1,No,No,,,2451 2451 2451 8 0 0 1 0,No,
793,2645,2020.09.28 12:00:00,2020.09.28 12:00:00,,,,17.0,,2020.09.28 19:14:46,1,,,,Primary,,No,
794,2649,2020.09.28 19:14:46,2020.09.28 19:14:46,4.0,37.91592,3.87158,,Hit,2020.09.28 19:14:46,1,No,No,,,0 0 2274 8 0 0 0 0,No,
795,2652,2020.09.29 00:00:00,2020.09.29 00:00:00,,,,23.0,,2020.09.29 02:00:41,1,,,,Primary,,No,
796,2655,2020.09.29 02:00:41,2020.09.29 02:00:41,5.0,37.8354,3.91388,,Hit,2020.09.29 02:00:41,1,No,No,,,0 0 10 7 0 0 0 0,No,
797,2660,2020.09.29 10:23:57,2020.09.29 10:23:57,2.0,37.81632,3.82012,,Hit,2020.09.29 10:23:57,1,No,No,,,0 0 2329 8 0 0 0 0,No,
798,2662,2020.09.29 12:00:00,2020.09.29 12:00:00,,,,24.0,,2020.09.29 19:01:15,1,,,,Primary,,No,
799,2666,2020.09.29 19:01:15,2020.09.29 19:01:15,12.0,37.8712,3.68698,,Hit,2020.09.29 19:01:15,1,No,No,,,0 0 3840 7 0 0 0 0,No,
800,2670,2020.09.30 00:00:00,2020.09.30 00:00:00,,,,20.0,,2020.09.30 08:18:45,1,,,,Primary,,No,
801,2675,2020.09.30 08:18:45,2020.09.30 08:18:45,6.0,37.81778,3.77477,,Hit,2020.09.30 08:18:45,1,No,No,,,0 0 1965 7 0 0 0 0,No,
802,2677,2020.09.30 12:00:00,2020.09.30 12:00:00,,,,23.0,,2020.10.01 06:23:20,1,,,,Primary,,No,
803,2684,2020.10.01 00:00:00,2020.10.01 00:00:00,,,,24.0,,2020.10.01 06:23:20,1,,,,Primary,,No,
804,2689,2020.10.01 06:23:20,2020.10.01 06:23:20,2.0,37.81922,3.72942,,Hit,2020.10.01 06:23:20,1,No,No,,,0 0 1390 3 0 0 0 0,No,
805,2693,2020.10.01 12:00:00,2020.10.01 12:00:00,,,,24.0,,2020.10.02 00:00:35,1,,,,Primary,,No,
806,2699,2020.10.01 22:50:02,2020.10.01 22:50:02,5.0,37.82065,3.68407,,Hit,2020.10.01 22:50:02,1,,,,,,,
807,2700,2020.10.02 00:00:00,2020.10.02 00:00:00,,,,24.0,,2020.10.02 22:07:26,1,,,,Primary,,No,
808,2702,2020.10.02 00:00:35,2020.10.02 00:00:35,2.0,37.82065,3.68407,,Hit,2020.10.02 00:00:35,1,No,No,,,0 0 1696 0 1 0 0 0,No,
809,2709,2020.10.02 12:00:00,2020.10.02 12:00:00,,,,24.0,,2020.10.02 22:07:26,1,,,,Primary,,No,
810,2715,2020.10.02 22:07:26,2020.10.02 22:07:26,5.0,37.73873,3.77178,,Hit,2020.10.02 22:07:26,1,No,No,,,0 0 1811 3 0 0 0 0,No,
811,2716,2020.10.03 00:00:00,2020.10.03 00:00:00,,,,23.0,,2020.10.03 22:43:00,1,,,,Primary,,No,
812,2724,2020.10.03 12:00:00,2020.10.03 12:00:00,,,,23.0,,2020.10.03 22:43:00,1,,,,Primary,,No,
813,2729,2020.10.03 20:18:12,2020.10.03 20:18:12,60.0,37.69523,3.54235,,Hit,2020.10.03 20:18:12,1,,,,,,,Incomplete Transfer
814,2730,2020.10.03 21:34:27,2020.10.03 21:34:27,3.0,37.68963,3.72352,,Hit,2020.10.03 21:34:27,1,,,,,,,Incomplete Transfer
815,2732,2020.10.03 22:43:00,2020.10.03 22:43:00,8.0,37.71817,3.72352,,Hit,2020.10.03 22:43:00,1,No,No,,,17518 1946 1658 4 0 0 9 0,No,
816,2734,2020.10.04 00:00:00,2020.10.04 00:00:00,,,,23.0,,2020.10.04 18:34:50,1,,,,Primary,,No,
817,2741,2020.10.04 12:00:00,2020.10.04 12:00:00,,,,25.0,,2020.10.04 18:34:50,1,,,,Primary,,No,
818,2745,2020.10.04 18:34:50,2020.10.04 18:34:50,2.0,37.73873,3.77178,,Hit,2020.10.04 18:34:50,1,No,No,,,15161 1685 1801 4 0 0 9 0,No,
819,2749,2020.10.05 00:00:00,2020.10.05 00:00:00,,,,23.0,,2020.10.05 14:00:09,1,,,,Primary,,No,
820,2755,2020.10.05 12:00:00,2020.10.05 12:00:00,,,,24.0,,2020.10.05 14:00:09,1,,,,Primary,,No,
821,2758,2020.10.05 14:00:09,2020.10.05 14:00:09,3.0,37.76578,3.81708,,Hit,2020.10.05 14:00:09,1,No,No,,,0 0 1454 3 0 0 0 0,No,
822,2764,2020.10.06 00:00:00,2020.10.06 00:00:00,,,,23.0,,2020.10.06 13:00:44,1,,,,Primary,,No,
823,2771,2020.10.06 12:00:00,2020.10.06 12:00:00,,,,20.0,,2020.10.07 08:19:39,1,,,,Primary,,No,
824,2772,2020.10.06 12:19:39,2020.10.06 12:19:39,8.0,37.86832,3.77777,,Hit,2020.10.06 12:19:39,1,,,,,,,Incomplete Transfer
825,2773,2020.10.06 13:00:44,2020.10.06 13:00:44,4.0,37.86685,3.82315,,Hit,2020.10.06 13:00:44,1,No,No,,,2831 1416 999 3 1 0 1 1,No,
826,2774,2020.10.06 13:01:00,2020.10.06 13:01:00,4.0,37.86832,3.77777,,Hit,2020.10.06 13:01:00,1,,,,,,,
827,2775,2020.10.06 13:01:10,2020.10.06 13:01:10,4.0,37.86832,3.77777,,Hit,2020.10.06 13:01:10,1,,,,,,,
828,2776,2020.10.06 13:01:22,2020.10.06 13:01:22,5.0,37.86685,3.82315,,Hit,2020.10.06 13:01:22,1,,,,,,,
829,2782,2020.10.07 00:00:00,2020.10.07 00:00:00,,,,23.0,,2020.10.07 08:19:39,1,,,,Primary,,No,
830,2787,2020.10.07 08:19:39,2020.10.07 08:19:39,,,,,Hit,2020.10.07 08:19:39,1,No,No,,,7197 1799 2109 3 0 0 4 0,No,
831,2788,2020.10.07 08:19:48,2020.10.07 08:19:48,,,,,,2020.10.07 08:19:58,1,,,Update TPF 2020.10.06 10:33:50 00 00 35 45 46 37 30 34 35 43 2C 42 31 2C 35 46 37 43 34 38 30 45 00,,,No,
832,2789,2020.10.07 08:19:58,2020.10.07 08:19:58,,,,23.0,Hit,2020.10.07 08:19:58,1,,,,,,No,
833,2791,2020.10.07 12:00:00,2020.10.07 12:00:00,,,,24.0,,2020.10.08 00:09:22,1,,,,Primary,,No,
834,2798,2020.10.08 00:00:00,2020.10.08 00:00:00,,,,23.0,,2020.10.08 07:12:52,1,,,,Primary,,No,
835,2799,2020.10.08 00:09:22,2020.10.08 00:09:22,11.0,37.86685,3.82315,,Hit,2020.10.08 00:09:22,1,No,No,,,1806 602 996 13 2 0 2 1,No,
836,2803,2020.10.08 07:12:52,2020.10.08 07:12:52,3.0,37.86685,3.82315,,Hit,2020.10.08 07:12:52,1,No,No,,,0 0 1310 8 0 0 0 0,No,
837,2807,2020.10.08 12:00:00,2020.10.08 12:00:00,,,,23.0,,2020.10.08 16:18:02,1,,,,Primary,,No,
838,2810,2020.10.08 16:18:02,2020.10.08 16:18:02,2.0,37.91887,3.78077,,Hit,2020.10.08 16:18:02,1,No,No,,,0 0 1202 8 0 0 0 0,No,
839,2814,2020.10.09 00:00:00,2020.10.09 00:00:00,,,,23.0,,2020.10.09 02:29:45,1,,,,Primary,,No,
840,2817,2020.10.09 02:29:45,2020.10.09 02:29:45,10.0,38.00075,3.69285,,Hit,2020.10.09 02:29:45,1,No,No,,,587 587 1519 11 0 0 1 0,No,
841,2822,2020.10.09 11:34:01,2020.10.09 11:34:01,3.0,37.97375,3.64738,,Hit,2020.10.09 11:34:01,1,No,No,,,3109 1555 1903 9 0 0 1 1,No,
842,2824,2020.10.09 12:00:00,2020.10.09 12:00:00,,,,18.0,,2020.10.09 18:00:23,1,,,,Primary,,No,
843,2828,2020.10.09 18:00:23,2020.10.09 18:00:23,14.0,38.03472,3.51095,,Hit,2020.10.09 18:00:23,1,No,No,,,0 0 2387 7 0 0 0 0,No,
844,2831,2020.10.10 00:00:00,2020.10.10 00:00:00,,,,23.0,,2020.10.10 05:39:49,1,,,,Primary,,No,
845,2835,2020.10.10 05:39:49,2020.10.10 05:39:49,4.0,38.00495,3.55643,,Hit,2020.10.10 05:39:49,1,No,No,,,8504 1417 49 10 1 0 2 4,No,
846,2839,2020.10.10 10:40:51,2020.10.10 10:40:51,2.0,38.00633,3.51095,,Hit,2020.10.10 10:40:51,1,No,No,,,0 0 2469 5 0 0 0 0,No,
847,2840,2020.10.10 12:00:00,2020.10.10 12:00:00,,,,24.0,,2020.10.10 21:48:04,1,,,,Primary,,No,
848,2846,2020.10.10 21:48:04,2020.10.10 21:48:04,12.0,38.05825,3.46822,,Hit,2020.10.10 21:48:04,1,No,No,,,1645 411 2744 10 1 0 1 3,No,
849,2848,2020.10.11 00:00:00,2020.10.11 00:00:00,,,,23.0,,2020.10.11 08:00:18,1,,,,Primary,,No,
850,2854,2020.10.11 08:00:18,2020.10.11 08:00:18,,,,,Hit,2020.10.11 08:00:18,1,No,No,,,0 0 2354 9 2 0 0 0,No,
851,2857,2020.10.11 12:00:00,2020.10.11 12:00:00,,,,23.0,,2020.10.11 17:44:54,1,,,,Primary,,No,
852,2860,2020.10.11 17:44:54,2020.10.11 17:44:54,3.0,38.14622,3.15197,,Hit,2020.10.11 17:44:54,1,No,No,,,2470 2470 2430 8 1 0 1 0,No,
853,2865,2020.10.12 00:00:00,2020.10.12 00:00:00,,,,23.0,,2020.10.12 05:03:50,1,,,,Primary,,No,
854,2868,2020.10.12 05:03:50,2020.10.12 05:03:50,3.0,38.1498,3.01518,,Hit,2020.10.12 05:03:50,1,No,No,,,0 0 1510 11 1 0 0 0,No,
855,2872,2020.10.12 12:00:00,2020.10.12 12:00:00,,,,19.0,,2020.10.12 16:19:51,1,,,,Primary,,No,
856,2876,2020.10.12 16:19:51,2020.10.12 16:19:51,3.0,38.18158,2.87837,,Hit,2020.10.12 16:19:51,1,No,No,,,0 0 1335 11 0 0 0 0,No,
857,2880,2020.10.13 00:00:00,2020.10.13 00:00:00,,,,22.0,,2020.10.13 09:00:59,1,,,,Primary,,No,
858,2886,2020.10.13 09:00:59,2020.10.13 09:00:59,3.0,38.0553,2.73715,,Hit,2020.10.13 09:00:59,1,No,No,,,21943 1688 2172 15 2 0 6 7,No,
859,2888,2020.10.13 12:00:00,2020.10.13 12:00:00,,,,23.0,,2020.10.13 12:00:40,1,,,,Primary,,No,
860,2890,2020.10.13 12:00:40,2020.10.13 12:00:40,42.0,38.02022,3.01038,,Hit,2020.10.13 12:00:40,1,No,No,,,0 0 1825 3 0 0 0 0,No,
861,2896,2020.10.13 22:43:55,2020.10.13 22:43:55,3.0,38.00782,2.59842,,Hit,2020.10.13 22:43:55,1,No,No,,,1749 1749 1659 9 1 0 1 0,No,
862,2897,2020.10.14 00:00:00,2020.10.14 00:00:00,,,,23.0,,2020.10.14 13:53:17,1,,,,Primary,,No,
863,2905,2020.10.14 12:00:00,2020.10.14 12:00:00,,,,23.0,,2020.10.15 02:27:20,1,,,,Primary,,No,
864,2906,2020.10.14 12:00:30,2020.10.14 12:00:30,12.0,37.91145,2.36698,,Hit,2020.10.14 12:00:30,1,,,,,,,Incomplete Transfer
865,2907,2020.10.14 13:53:17,2020.10.14 13:53:17,14.0,37.90958,2.45792,,Hit,2020.10.14 13:53:17,1,No,No,,,9763 1953 1774 14 1 0 4 1,No,
866,2913,2020.10.15 00:00:00,2020.10.15 00:00:00,,,,23.0,,2020.10.15 09:52:20,1,,,,Primary,,No,
867,2916,2020.10.15 02:27:20,2020.10.15 02:27:20,3.0,37.91325,2.27605,,Hit,2020.10.15 02:27:20,1,No,No,,,8167 1021 2004 8 5 0 3 5,No,
868,2920,2020.10.15 09:52:20,2020.10.15 09:52:20,,,,,Hit,2020.10.15 09:52:20,1,No,No,,,2028 2028 2195 7 0 0 1 0,No,
869,2923,2020.10.15 12:00:00,2020.10.15 12:00:00,,,,22.0,,2020.10.15 17:12:39,1,,,,Primary,,No,
870,2926,2020.10.15 17:12:39,2020.10.15 17:12:39,,,,,Hit,2020.10.15 17:12:39,1,No,No,,,0 0 1882 8 0 0 0 0,No,
871,2930,2020.10.16 00:00:00,2020.10.16 00:00:00,,,,23.0,,2020.10.16 05:18:33,1,,,,Primary,,No,
872,2934,2020.10.16 05:18:33,2020.10.16 05:18:33,5.0,37.78778,2.0454,,Hit,2020.10.16 05:18:33,1,No,No,,,0 0 1633 9 3 0 0 0,No,
873,2938,2020.10.16 12:00:00,2020.10.16 12:00:00,,,,31.0,,2020.10.16 12:00:19,1,,,,Primary,,No,
874,2940,2020.10.16 12:00:19,2020.10.16 12:00:19,8.0,37.73797,1.9984,,Hit,2020.10.16 12:00:19,1,No,No,,,0 0 2130 7 0 0 0 0,No,
